country,city,month,attractions,hostelNight,drinks,meals,transport,minTemp,maxTemp,precipitation,currency,currencyCode,visitorsCity,region,wikiLink
Turkey,Istanbul,May,4.57,7.32,6.86,7.5,1.22,11.7,20.6,33,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,June,4.57,7.32,6.86,7.5,1.22,15.9,25.3,30,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,July,4.57,7.32,6.86,7.5,1.22,18.6,27.6,24,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,August,4.57,7.32,6.86,7.5,1.22,18.9,27.5,32,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,September,4.57,7.32,6.86,7.5,1.22,15.6,24.1,46,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,October,4.57,7.32,6.86,7.5,1.22,12.1,19.4,73,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,November,4.57,7.32,6.86,7.5,1.22,8.4,14.9,91,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
Turkey,Istanbul,December,4.57,7.32,6.86,7.5,1.22,5.4,11,124,Turkish Iira,TRY,13.4,Southern Europe,"<a href=""https://en.wikipedia.org/wiki/Istanbul"" target=""blank"">https://en.wikipedia.org/wiki/Istanbul</a>"
United Kingdom,Edinburgh,January,16.23,15.97,12.17,18.08,3.71,0,5.9,61,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,February,16.23,15.97,12.17,18.08,3.71,-0.1,6.1,43,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,March,16.23,15.97,12.17,18.08,3.71,1.5,8.6,51,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,April,16.23,15.97,12.17,18.08,3.71,3.4,11.6,43,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,May,16.23,15.97,12.17,18.08,3.71,5.9,14.5,54,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,June,16.23,15.97,12.17,18.08,3.71,8.8,17.5,52,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,July,16.23,15.97,12.17,18.08,3.71,10.5,19.1,63,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,August,16.23,15.97,12.17,18.08,3.71,10.2,18.6,70,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,September,16.23,15.97,12.17,18.08,3.71,8.4,16.2,70,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,October,16.23,15.97,12.17,18.08,3.71,5.9,13.1,70,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,November,16.23,15.97,12.17,18.08,3.71,2.5,9,68,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,Edinburgh,December,16.23,15.97,12.17,18.08,3.71,1.1,7,61,British Pound,GBP,4.6,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/Edinburgh"" target=""blank"">https://en.wikipedia.org/wiki/Edinburgh</a>"
United Kingdom,London,January,20.86,19.33,15.65,24.34,5.56,1.8,8,56,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,February,20.86,19.33,15.65,24.34,5.56,2,8.1,39,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,March,20.86,19.33,15.65,24.34,5.56,3.4,11,46,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,April,20.86,19.33,15.65,24.34,5.56,5.7,13.8,45,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,May,20.86,19.33,15.65,24.34,5.56,8.6,17.7,49,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,June,20.86,19.33,15.65,24.34,5.56,11.8,21.4,50,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,July,20.86,19.33,15.65,24.34,5.56,13.8,23.6,48,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,August,20.86,19.33,15.65,24.34,5.56,13.3,23.1,53,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,September,20.86,19.33,15.65,24.34,5.56,10.9,20.1,56,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,October,20.86,19.33,15.65,24.34,5.56,7.7,15.6,60,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,November,20.86,19.33,15.65,24.34,5.56,4.5,11,61,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
United Kingdom,London,December,20.86,19.33,15.65,24.34,5.56,2.7,8.6,58,British Pound,GBP,75.1,Northern Europe,"<a href=""https://en.wikipedia.org/wiki/London"" target=""blank"">https://en.wikipedia.org/wiki/London</a>"
